date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:08:42	45518/45518	---M--	200	added ('OK')	image/jpeg	etag:%224a0a40afbc529eaf4d1b320e72fb514d%22	https://arino-html.vercel.app/assets/img/portfolio_8.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/portfolio_8.jpeg	(from https://arino-html.vercel.app/portfolio.html)
19:08:42	95897/95897	---M--	200	added ('OK')	image/jpeg	etag:%222b79aaa1e26481dc0052d0efa40c8c7b%22	https://arino-html.vercel.app/assets/img/portfolio_9.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/portfolio_9.jpeg	(from https://arino-html.vercel.app/portfolio.html)
19:08:42	370241/370241	---M--	200	added ('OK')	image/jpeg	etag:%224ee270043cd2cb37a55bb2762ea489d1%22	https://arino-html.vercel.app/assets/img/portfolio_10.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/portfolio_10.jpeg	(from https://arino-html.vercel.app/portfolio.html)
19:08:43	5006/5006	---M--	200	added ('OK')	image/jpeg	etag:%221784191baa9b88bee4820738ac50c7b0%22	https://arino-html.vercel.app/assets/img/cta_bg_2.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/cta_bg_2.jpeg	(from https://arino-html.vercel.app/portfolio.html)
19:08:43	115111/115111	---M--	200	added ('OK')	image/jpeg	etag:%2212c509927935399caf352e6347b2f0f8%22	https://arino-html.vercel.app/assets/img/portfolio_details_bg.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/portfolio_details_bg.jpeg	(from https://arino-html.vercel.app/portfolio-details.html)
19:08:43	371904/371904	---M--	200	added ('OK')	image/jpeg	etag:%2262e71b903387cec4c85ff0a9b5f3c390%22	https://arino-html.vercel.app/assets/img/portfolio_details_1.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/portfolio_details_1.jpeg	(from https://arino-html.vercel.app/portfolio-details.html)
19:08:44	145245/145245	---M--	200	added ('OK')	image/jpeg	etag:%222a68a9296ad0364cc09754909e90288a%22	https://arino-html.vercel.app/assets/img/blog_hero_bg.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/blog_hero_bg.jpeg	(from https://arino-html.vercel.app/blog.html)
19:08:44	250511/250511	---M--	200	added ('OK')	image/jpeg	etag:%22db7ae735ba9dd393a097ec0b0efcda85%22	https://arino-html.vercel.app/assets/img/post_4.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/post_4.jpeg	(from https://arino-html.vercel.app/blog.html)
19:08:44	132751/132751	---M--	200	added ('OK')	image/jpeg	etag:%220f31fdebae0a53aba8cea156910fe7b7%22	https://arino-html.vercel.app/assets/img/post_5.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/post_5.jpeg	(from https://arino-html.vercel.app/blog.html)
19:08:44	263000/263000	---M--	200	added ('OK')	image/jpeg	etag:%22159d6690fec6516829c248a1eeafaef1%22	https://arino-html.vercel.app/assets/img/post_6.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/post_6.jpeg	(from https://arino-html.vercel.app/blog.html)
19:08:44	33223/33223	---M--	200	added ('OK')	image/png	etag:%22d69df64232e584c1631e1fcf5786d97c%22	https://arino-html.vercel.app/assets/img/avatar_1.png	D:/01-Templates/arino/arino-html.vercel.app/assets/img/avatar_1.png	(from https://arino-html.vercel.app/blog.html)
19:08:45	4313/4313	---M--	200	added ('OK')	image/jpeg	etag:%22e3416e5bab042a2a03f51e269ced6c89%22	https://arino-html.vercel.app/assets/img/recent_post_1.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/recent_post_1.jpeg	(from https://arino-html.vercel.app/blog.html)
19:08:45	6798/6798	---M--	200	added ('OK')	image/jpeg	etag:%223f0e9273740d1e339113e9ebbefbdd26%22	https://arino-html.vercel.app/assets/img/recent_post_2.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/recent_post_2.jpeg	(from https://arino-html.vercel.app/blog.html)
19:08:45	7649/7649	---M--	200	added ('OK')	image/jpeg	etag:%227d93dbb4841d2f510cf75b4f13957425%22	https://arino-html.vercel.app/assets/img/recent_post_3.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/recent_post_3.jpeg	(from https://arino-html.vercel.app/blog.html)
19:08:45	4066/4066	---M--	200	added ('OK')	image/jpeg	etag:%229739f4d263221fa1ce21d2d7157d10be%22	https://arino-html.vercel.app/assets/img/recent_post_4.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/recent_post_4.jpeg	(from https://arino-html.vercel.app/blog.html)
19:08:46	154267/154267	---M--	200	added ('OK')	image/jpeg	etag:%22ef272bdbc949b361fe2f85a8170d1cbb%22	https://arino-html.vercel.app/assets/img/blog_details_hero_bg.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/blog_details_hero_bg.jpeg	(from https://arino-html.vercel.app/blog-details.html)
19:08:46	120517/120517	---M--	200	added ('OK')	image/jpeg	etag:%229d4788fc24fd11ac187e5f871dea3ac9%22	https://arino-html.vercel.app/assets/img/blog_details_img_1.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/blog_details_img_1.jpeg	(from https://arino-html.vercel.app/blog-details.html)
19:08:46	189960/189960	---M--	200	added ('OK')	image/jpeg	etag:%22896927bd22c6fd918fce35d344da89a2%22	https://arino-html.vercel.app/assets/img/blog_details_img_2.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/blog_details_img_2.jpeg	(from https://arino-html.vercel.app/blog-details.html)
19:08:47	74213/74213	---M--	200	added ('OK')	image/jpeg	etag:%22ba0ac95cc0725c91ec964605342ea5ed%22	https://arino-html.vercel.app/assets/img/contact_hero_bg.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/contact_hero_bg.jpeg	(from https://arino-html.vercel.app/contact.html)
19:08:47	267073/267073	---M--	200	added ('OK')	image/jpeg	etag:%2236c5b5af119ab97f731ed030dee49c7f%22	https://arino-html.vercel.app/assets/img/map_img.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/map_img.jpeg	(from https://arino-html.vercel.app/contact.html)
19:08:47	110024/110024	---M--	200	added ('OK')	image/jpeg	etag:%22a05831ac242da43b03ac3e0d81757658%22	https://arino-html.vercel.app/assets/img/team_hero_bg.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/team_hero_bg.jpeg	(from https://arino-html.vercel.app/team.html)
19:08:47	30002/30002	---M--	200	added ('OK')	image/jpeg	etag:%226b484994e5438a1f968b5b9f958abd4a%22	https://arino-html.vercel.app/assets/img/member_details_1.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/member_details_1.jpeg	(from https://arino-html.vercel.app/team-details.html)
19:08:48	71112/71112	---M--	200	added ('OK')	image/jpeg	etag:%229271fa52639e0e1d5fdbc8c07885dce6%22	https://arino-html.vercel.app/assets/img/case_study_details_bg.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/case_study_details_bg.jpeg	(from https://arino-html.vercel.app/case-study.html)
19:08:48	348869/348869	---M--	200	added ('OK')	image/jpeg	etag:%22d28db5dd12c7d8849f04528639b53fcf%22	https://arino-html.vercel.app/assets/img/case_study_img_1.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/case_study_img_1.jpeg	(from https://arino-html.vercel.app/case-study.html)
19:08:48	98139/98139	---M--	200	added ('OK')	image/jpeg	etag:%22ca834fb4d4ef9f9c9966d13c3ba6713f%22	https://arino-html.vercel.app/assets/img/case_study_img_2.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/case_study_img_2.jpeg	(from https://arino-html.vercel.app/case-study.html)
19:08:48	146429/146429	---M--	200	added ('OK')	image/jpeg	etag:%22d59c713914e1f05856bf1385876a542e%22	https://arino-html.vercel.app/assets/img/case_study_img_3.jpeg	D:/01-Templates/arino/arino-html.vercel.app/assets/img/case_study_img_3.jpeg	(from https://arino-html.vercel.app/case-study.html)
19:08:48	232212/232212	---M--	200	added ('OK')	image/png	etag:%22230e5960e55763b45384845cbbb501d4%22	https://arino-html.vercel.app/assets/img/case_study_img_4.png	D:/01-Templates/arino/arino-html.vercel.app/assets/img/case_study_img_4.png	(from https://arino-html.vercel.app/case-study.html)
19:08:49	412689/412689	---M--	200	added ('OK')	image/png	etag:%229c217e61ecdabd74bc314718e45d3138%22	https://arino-html.vercel.app/assets/img/case_study_img_5.png	D:/01-Templates/arino/arino-html.vercel.app/assets/img/case_study_img_5.png	(from https://arino-html.vercel.app/case-study.html)
